additional_search_metadata,categories,glyph_order,NEW_PUAs,Non_modifiable,protected_symbol_notes,RTL_extension,semantic_name_1,semantic_name_2,semantic_name_3,short_name,character,unicodes
,arrows,1364,10008E,FALSE,,,undo.circle,,,arrow.uturn.left.circle,􀂎,XXXXX
time capsule,devices,1364,10045D,TRUE,This symbol may not be modified and may only be used to refer to Apple’s AirPort Extreme.,,,,,airport.extreme,􀑝,XXXXX
,arrows,1365,10008F,FALSE,,,undo.circle.fill,,,arrow.uturn.left.circle.fill,􀂏,XXXXX
,devices,1365,1008BA,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPod.,,,,,ipod,􀢺,XXXXX
,arrows,1366,1007B8,FALSE,,,,,,arrow.uturn.left.circle.badge.ellipsis,􀞸,NO
,devices,1366,100AB4,FALSE,,,,,,flipphone,􀪴,XXXXX
,arrows,1367,10011E,FALSE,,,undo.square,,,arrow.uturn.left.square,􀄞,XXXXX
,devices,1367,100AB3,FALSE,,,,,,candybarphone,􀪳,XXXXX
,arrows,1368,10011F,FALSE,,,undo.square.fill,,,arrow.uturn.left.square.fill,􀄟,XXXXX
,devices,1368,1007DD,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPhone.,,,,,iphone.homebutton,􀟝,XXXXX
,arrows,1369,10013D,FALSE,,,redo,,,arrow.uturn.right,􀄽,XXXXX
,devices,1369,100846,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPhone.,,,,,iphone.homebutton.radiowaves.left.and.right,􀡆,XXXXX
,arrows,1370,100090,FALSE,,,redo.circle,,,arrow.uturn.right.circle,􀂐,XXXXX
,devices,1370,100A34,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPhone.,,,,,iphone.homebutton.slash,􀨴,XXXXX
,arrows,1371,100091,FALSE,,,redo.circle.fill,,,arrow.uturn.right.circle.fill,􀂑,XXXXX
,devices,1371,1007DC,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPhone.,,,,,iphone,􀟞,XXXXX
,arrows,1372,100120,FALSE,,,redo.square,,,arrow.uturn.right.square,􀄠,XXXXX
,devices,1372,100847,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPhone.,,,,,iphone.radiowaves.left.and.right,􀡇,XXXXX
,arrows,1373,100121,FALSE,,,redo.square.fill,,,arrow.uturn.right.square.fill,􀄡,XXXXX
,devices,1373,100A35,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPhone.,,,,,iphone.slash,􀨵,XXXXX
,arrows,1374,100479,FALSE,,,,,,arrow.up.and.down,􀑹,NO
,arrows,1375,10047A,FALSE,,,,,,arrow.up.and.down.circle,􀑺,NO
,arrows,1376,10047B,FALSE,,,,,,arrow.up.and.down.circle.fill,􀑻,NO
,arrows,1377,10047C,FALSE,,,,,,arrow.up.and.down.square,􀑼,NO
,devices,1377,1007DE,FALSE,,,,,,apps.iphone,􀟞,XXXXX
,arrows,1378,10047D,FALSE,,,,,,arrow.up.and.down.square.fill,􀑽,NO
,,1378,100BD6,FALSE,,,,,,apps.iphone.badge.plus,􀯖,XXXXX
,,1379,100B94,FALSE,,,,,,apps.iphone.landscape,􀮔,XXXXX
,arrows,1380,10013E,FALSE,,,,,,arrow.left.and.right,􀄾,2194
,arrows,1381,10047E,FALSE,,,,,,arrow.left.and.right.circle,􀑾,NO
,,1381,100AE7,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPod touch.,,,,,ipodtouch,􀫧,XXXXX
,arrows,1382,10047F,FALSE,,,,,,arrow.left.and.right.circle.fill,􀑿,NO
,,1382,100AE8,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPod shuffle.,,,,,ipodshuffle.gen1,􀫨,XXXXX
,arrows,1383,100480,FALSE,,,,,,arrow.left.and.right.square,􀒀,NO
,,1383,100AE9,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPod shuffle.,,,,,ipodshuffle.gen2,􀫩,XXXXX
,arrows,1384,100481,FALSE,,,,,,arrow.left.and.right.square.fill,􀒁,NO
,,1384,100AEA,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPod shuffle.,,,,,ipodshuffle.gen3,􀫪,XXXXX
,arrows,1386,100143,FALSE,,,home,,,arrow.up.to.line.alt,􀅃,2912
,,1386,100AEB,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPod shuffle.,,,,,ipodshuffle.gen4,􀫫,XXXXX
,arrows,1387,10013F,FALSE,,,home,,,arrow.up.to.line,􀄿,XXXXX
,devices,1387,1007DF,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPad.,,,,,ipad.homebutton,􀟟,XXXXX
,devices,1388,1.007E+03,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPad.,,,,,ipad,􀟠,XXXXX
,,1389,100B95,FALSE,,,,,,apps.ipad,􀮕,XXXXX
,arrows,1390,100144,FALSE,,,end,,,arrow.down.to.line.alt,􀅄,2913
,arrows,1391,100140,FALSE,,,end,,,arrow.down.to.line,􀅀,XXXXX
,devices,1391,100953,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPad.,,,,,ipad.homebutton.landscape,􀥓,XXXXX
,devices,1392,100954,TRUE,This symbol may not be modified and may only be used to refer to Apple’s iPad.,,,,,ipad.landscape,􀥔,XXXXX
,arrows,1394,100145,FALSE,,,,,,arrow.left.to.line.alt,􀅅,XXXXX
,,1394,100B96,FALSE,,,,,,apps.ipad.landscape,􀮖,XXXXX
,arrows,1395,100141,FALSE,,,,,,arrow.left.to.line,􀅁,XXXXX
,devices,1396,1.007E+07,TRUE,This symbol may not be modified and may only be used to refer to Apple Watch.,,,,,applewatch,􀟤,XXXXX
,,1397,100ACB,TRUE,This symbol may not be modified and may only be used to refer to Apple Watch.,,,,,applewatch.watchface,􀫋,XXXXX
,arrows,1398,100146,FALSE,,,tab,,,arrow.right.to.line.alt,􀅆,XXXXX
,devices,1398,1008B7,TRUE,This symbol may not be modified and may only be used to refer to Apple Watch.,,,,,applewatch.radiowaves.left.and.right,􀢷,XXXXX
,arrows,1399,100142,FALSE,,,tab,,,arrow.right.to.line,􀅂,XXXXX
,devices,1399,100A36,TRUE,This symbol may not be modified and may only be used to refer to Apple Watch.,,,,,applewatch.slash,􀨶,XXXXX
,devices,1402,1.007E+08,TRUE,This symbol may not be modified and may only be used to refer to Apple's AirPods.,,,,,airpods,􀟥,XXXXX
,devices,1403,100826,TRUE,This symbol may not be modified and may only be used to refer to Apple's EarPods.,,,,,earpods,􀠦,XXXXX
,devices,1404,100AB7,TRUE,This symbol may not be modified and may only be used to refer to Apple's AirPods Pro.,,,,,airpodspro,􀪷,XXXXX
,arrows,1406,100147,FALSE,,,,,,return,􀅇,23CE
,devices,1406,1.007E+05,TRUE,This symbol may not be modified and may only be used to refer to Apple's HomePod.,,,,,homepod,􀟢,XXXXX
,arrows,1407,100148,FALSE,,,refresh,,,arrow.clockwise,􀅈,21BB
,devices,1407,1.007E+06,TRUE,This symbol may not be modified and may only be used to refer to Apple's HomePod.,,,,,homepod.fill,􀟣,XXXXX
,arrows,1408,100681,FALSE,,,refresh.circle,,,arrow.clockwise.circle,􀚁,NO
,arrows,1409,100682,FALSE,,,refresh.circle.fill,,,arrow.clockwise.circle.fill,􀚂,NO
,arrows,1410,100149,FALSE,,,,,,arrow.counterclockwise,􀅉,21BA
,arrows,1411,100683,FALSE,,,,,,arrow.counterclockwise.circle,􀚃,NO
,arrows,1412,100684,FALSE,,,,,,arrow.counterclockwise.circle.fill,􀚄,NO
,arrows,1413,10014A,FALSE,,,enter.full.screen,,,arrow.up.left.and.arrow.down.right,􀅊,XXXXX
,arrows,1414,10014B,FALSE,,,exit.full.screen,,,arrow.down.right.and.arrow.up.left,􀅋,XXXXX
,arrows,1415,10014C,FALSE,,,,,,arrow.2.squarepath,􀅌,XXXXX
,,1416,100A94,FALSE,,,,,,radio,􀪔,XXXXX
,,1417,100A95,FALSE,,,,,,radio.fill,􀪕,XXXXX
,arrows,1418,1002AF,FALSE,,,syncing,,,arrow.2.circlepath,􀊯,XXXXX
,devices,1418,100A2B,TRUE,This symbol may not be modified and may only be used to refer to Apple TV.,,,,,appletv,􀨫,XXXXX
,arrows,1419,10058A,FALSE,,,syncing.circle,,,arrow.2.circlepath.circle,􀖊,NO
,devices,1419,100874,TRUE,This symbol may not be modified and may only be used to refer to Apple TV.,,,,,appletv.fill,􀡴,XXXXX
,arrows,1420,10058B,FALSE,,,syncing.circle.fill,,,arrow.2.circlepath.circle.fill,􀖋,NO
,arrows,1421,10065B,FALSE,,,,,,arrow.3.trianglepath,􀙛,NO
,"arrows, nature",1422,10065C,FALSE,,,,,,leaf.arrow.circlepath,􀙜,NO
,,1422,100BCC,FALSE,,,,,,signpost.right,􀯌,XXXXX
,,1423,100BCD,FALSE,,,,,,signpost.right.fill,􀯍,XXXXX
,arrows,1424,10065E,FALSE,,,directions.diamond,,,arrow.up.right.diamond,􀙞,NO
,arrows,1425,10065F,FALSE,,,directions.diamond.fill,,,arrow.up.right.diamond.fill,􀙟,NO
,arrows,1426,100584,FALSE,,,merge,,,arrow.merge,􀖄,NO
,arrows,1427,100585,FALSE,,,swap,,,arrow.swap,􀖅,NO
,arrows,1428,100660,FALSE,,,divide,,,arrow.branch,􀙠,NO
,arrows,1430,1004C2,FALSE,,,,,,arrowtriangle.up,􀓂,NO
,arrows,1431,100124,FALSE,,,,,,arrowtriangle.up.fill,􀄤,25B2
,connectivity,1431,100671,FALSE,,,,,,wave.3.left,􀙱,XXXXX
,arrows,1432,100066,FALSE,,,,,,arrowtriangle.up.circle,􀁦,XXXXX
,,1432,100B77,FALSE,,,,,,wave.3.left.circle,􀭷,XXXXX
,arrows,1433,100067,FALSE,,,,,,arrowtriangle.up.circle.fill,􀁧,XXXXX
,,1433,100B78,FALSE,,,,,,wave.3.left.circle.fill,􀭸,XXXXX
,arrows,1434,1000F6,FALSE,,,,,,arrowtriangle.up.square,􀃶,XXXXX
,connectivity,1434,100672,FALSE,,,,,,wave.3.right,􀙲,XXXXX
,arrows,1435,1000F7,FALSE,,,,,,arrowtriangle.up.square.fill,􀃷,XXXXX
,,1435,100B79,FALSE,,,,,,wave.3.right.circle,􀭹,XXXXX
,arrows,1436,1004C3,FALSE,,,,,,arrowtriangle.down,􀓃,NO
,,1436,100B7A,FALSE,,,,,,wave.3.right.circle.fill,􀭺,XXXXX
,arrows,1437,100125,FALSE,,,,,,arrowtriangle.down.fill,􀄥,25BC
,arrows,1438,100068,FALSE,,,,,,arrowtriangle.down.circle,􀁨,XXXXX
,arrows,1439,100069,FALSE,,,,,,arrowtriangle.down.circle.fill,􀁩,XXXXX
,arrows,1440,1000F8,FALSE,,,,,,arrowtriangle.down.square,􀃸,XXXXX
,arrows,1441,1000F9,FALSE,,,,,,arrowtriangle.down.square.fill,􀃹,XXXXX
,,1441,100833,FALSE,,,,,,pip,􀠳,XXXXX
,arrows,1442,1004C4,FALSE,,,,,,arrowtriangle.left,􀓄,NO
,,1442,100834,FALSE,,,,,,pip.fill,􀠴,XXXXX
,arrows,1443,100126,FALSE,,,,,,arrowtriangle.left.fill,􀄦,25C0
,,1443,100467,FALSE,,,maximize.video,,,pip.exit,􀑧,XXXXX
,arrows,1444,10006A,FALSE,,,,,,arrowtriangle.left.circle,􀁪,XXXXX
,,1444,100468,FALSE,,,minimize.video,,,pip.enter,􀑨,XXXXX
,arrows,1445,10006B,FALSE,,,,,,arrowtriangle.left.circle.fill,􀁫,XXXXX
,,1445,100B71,FALSE,,,,,,pip.swap,􀭱,XXXXX
,arrows,1446,1000FA,FALSE,,,,,,arrowtriangle.left.square,􀃺,XXXXX
,,1446,100B72,FALSE,,,,,,pip.remove,􀭲,XXXXX
,arrows,1447,1000FB,FALSE,,,,,,arrowtriangle.left.square.fill,􀃻,XXXXX
,,1447,100AF9,FALSE,,,,,,rectangle.arrowtriangle.2.outward,􀫹,XXXXX
,arrows,1448,1004C5,FALSE,,,,,,arrowtriangle.right,􀓅,NO
,,1448,AFA 100.00,FALSE,,,,,,rectangle.arrowtriangle.2.inward,􀫺,XXXXX
,arrows,1449,100127,FALSE,,,,,,arrowtriangle.right.fill,􀄧,25B6
,,1449,100AFB,FALSE,,,,,,rectangle.portrait.arrowtriangle.2.outward,􀫻,XXXXX
,arrows,1450,10006C,FALSE,,,,,,arrowtriangle.right.circle,􀁬,XXXXX
,,1450,100AFC,FALSE,,,,,,rectangle.portrait.arrowtriangle.2.inward,􀫼,XXXXX
,arrows,1451,10006D,FALSE,,,,,,arrowtriangle.right.circle.fill,􀁭,XXXXX
,arrows,1452,1000FC,FALSE,,,,,,arrowtriangle.right.square,􀃼,XXXXX
,arrows,1453,1000FD,FALSE,,,,,,arrowtriangle.right.square.fill,􀃽,XXXXX
,shapes,1454,1.006E+06,FALSE,,,,,,triangle,􀛣,NO
,shapes,1455,1.006E+07,FALSE,,,,,,triangle.fill,􀛤,NO
,,1456,100695,FALSE,,,,,,triangle.lefthalf.fill,􀚕,NO
,,1457,100696,FALSE,,,,,,triangle.righthalf.fill,􀚖,NO
,shapes,1458,100776,FALSE,,,,,,capsule,􀝶,NO
,shapes,1459,100777,FALSE,,,,,,capsule.fill,􀝷,NO
,shapes,1460,100000,FALSE,,,,,,circle,􀀀,20DD
,objects & tools,1460,1007D1,FALSE,,,genres.fill,,,guitars.fill,􀟑,XXXXX
,shapes,1461,100001,FALSE,,,,,,circle.fill,􀀁,25CF
,editing,1462,100002,FALSE,,,,,,circle.lefthalf.fill,􀀂,XXXXX
,editing,1463,100003,FALSE,,,,,,circle.righthalf.fill,􀀃,XXXXX
,,1463,100B6F,FALSE,,,,,,car.circle,􀭯,XXXXX
"task, completed",,1464,10075C,FALSE,,,,,,largecircle.fill.circle,􀝜,NO
,,1464,100B70,FALSE,,,,,,car.circle.fill,􀭰,XXXXX
,transportation,1465,10085E,FALSE,,,,,,bolt.car,􀡞,XXXXX
,,1466,100377,FALSE,,,vignette.circle,,,smallcircle.fill.circle,􀍷,XXXXX
,transportation,1466,100743,FALSE,,,,,,bolt.car.fill,􀝃,XXXXX
,,1467,100569,FALSE,,,vignette.circle.fill,,,smallcircle.fill.circle.fill,􀕩,NO
,transportation,1467,100744,FALSE,,,   ,,,car.2,􀝄,XXXXX
,,1468,10056A,FALSE,,,,,,smallcircle.circle,􀕪,NO
,transportation,1468,100745,FALSE,,,cars.fill,,,car.2.fill,􀝅,XXXXX
,,1469,10056B,FALSE,,,,,,smallcircle.circle.fill,􀕫,NO
,transportation,1469,100748,FALSE,,,bus,,,bus,􀝈,XXXXX
,,1470,100567,FALSE,,,,,,slash.circle,􀕧,NO
,transportation,1470,100749,FALSE,,,bus.fill,,,bus.fill,􀝉,XXXXX
,,1471,100568,FALSE,,,,,,slash.circle.fill,􀕨,NO
,transportation,1471,10071B,FALSE,,,,,,bus.doubledecker,􀜛,XXXXX
,,1472,10056C,FALSE,,,,,,asterisk.circle,􀕬,NO
,transportation,1472,10071C,FALSE,,,,,,bus.doubledecker.fill,􀜜,XXXXX
,,1473,10056D,FALSE,,,,,,asterisk.circle.fill,􀕭,NO
,transportation,1473,100746,FALSE,,,train,,,tram,􀝆,XXXXX
,indicies,1474,100004,FALSE,,,,,,a.circle,􀀄,24B6
,indicies,1475,100005,FALSE,,,,,,a.circle.fill,􀀅,1F150
,transportation,1475,10071D,FALSE,,,,,,tram.tunnel.fill,􀜝,XXXXX
,indicies,1476,100006,FALSE,,,,,,b.circle,􀀆,24B7
,transportation,1476,100865,FALSE,,,,,,bicycle,􀡥,XXXXX
,indicies,1477,100007,FALSE,,,,,,b.circle.fill,􀀇,1F151
,indicies,1478,100008,FALSE,,,,,,c.circle,􀀈,24B8
,indicies,1479,100009,FALSE,,,,,,c.circle.fill,􀀉,1F152
,human,1479,10099A,FALSE,,,,,,lungs,􀦚,XXXXX
,indicies,1480,10000A,FALSE,,,,,,d.circle,􀀊,24B9
,human,1480,10099B,FALSE,,,,,,lungs.fill,􀦛,XXXXX
,indicies,1481,10000B,FALSE,,,,,,d.circle.fill,􀀋,1F153
,indicies,1482,10000C,FALSE,,,,,,e.circle,􀀌,24BA
,indicies,1483,10000D,FALSE,,,,,,e.circle.fill,􀀍,1F154
,health,1483,100831,FALSE,,,,,,pills,􀠱,XXXXX
,indicies,1484,10000E,FALSE,,,,,,f.circle,􀀎,24BB
,indicies,1485,10000F,FALSE,,,,,,f.circle.fill,􀀏,1F155
,health,1485,100832,FALSE,,,,,,pills.fill,􀠲,XXXXX
,indicies,1486,100010,FALSE,,,,,,g.circle,􀀐,24BC
,indicies,1487,100011,FALSE,,,,,,g.circle.fill,􀀑,1F156
,indicies,1488,100012,FALSE,,,,,,h.circle,􀀒,24BD
,health,1488,1008DC,FALSE,,,,,,cross,􀣜,XXXXX
,indicies,1489,100013,FALSE,,,,,,h.circle.fill,􀀓,1F157
,health,1489,1008DD,FALSE,,,,,,cross.fill,􀣝,XXXXX
,indicies,1490,100014,FALSE,,,,,,i.circle,􀀔,24BE
,health,1490,1008DE,FALSE,,,,,,cross.circle,􀣞,XXXXX
,indicies,1491,100015,FALSE,,,,,,i.circle.fill,􀀕,1F158
,health,1491,1008DF,FALSE,,,,,,cross.circle.fill,􀣟,XXXXX
,indicies,1492,100016,FALSE,,,,,,j.circle,􀀖,24BF
,indicies,1493,100017,FALSE,,,,,,j.circle.fill,􀀗,1F159
,indicies,1494,100018,FALSE,,,,,,k.circle,􀀘,24C0
,indicies,1495,100019,FALSE,,,,,,k.circle.fill,􀀙,1F15A
,indicies,1496,10001A,FALSE,,,,,,l.circle,􀀚,24C1
,indicies,1497,10001B,FALSE,,,,,,l.circle.fill,􀀛,1F15B
,indicies,1498,10001C,FALSE,,,,,,m.circle,􀀜,24C2
,indicies,1499,10001D,FALSE,,,,,,m.circle.fill,􀀝,1F15C
,indicies,1500,10001E,FALSE,,,,,,n.circle,􀀞,24C3
,indicies,1501,10001F,FALSE,,,,,,n.circle.fill,􀀟,1F15D
,indicies,1502,100020,FALSE,,,,,,o.circle,􀀠,24C4
,nature,1502,100972,FALSE,,,,,,leaf,􀥲,XXXXX
,indicies,1503,100021,FALSE,,,,,,o.circle.fill,􀀡,1F15E
,nature,1503,100973,FALSE,,,,,,leaf.fill,􀥳,XXXXX
,indicies,1504,100022,FALSE,,,,,,p.circle,􀀢,24C5
,indicies,1505,100023,FALSE,,,,,,p.circle.fill,􀀣,1F15F
,"arrows, nature",1505,10065C,FALSE,,,,,,leaf.arrow.triangle.circlepath,􀙜,XXXXX
,indicies,1506,100024,FALSE,,,,,,q.circle,􀀤,24C6
,indicies,1507,100025,FALSE,,,,,,q.circle.fill,􀀥,1F160
,indicies,1508,100026,FALSE,,,,,,r.circle,􀀦,24C7
,indicies,1509,100027,FALSE,,,,,,r.circle.fill,􀀧,1F161
,indicies,1510,100028,FALSE,,,,,,s.circle,􀀨,24C8
,indicies,1511,100029,FALSE,,,,,,s.circle.fill,􀀩,1F162
,indicies,1512,10002A,FALSE,,,,,,t.circle,􀀪,24C9
,indicies,1513,10002B,FALSE,,,,,,t.circle.fill,􀀫,1F163
,indicies,1514,10002C,FALSE,,,,,,u.circle,􀀬,24CA
,indicies,1515,10002D,FALSE,,,,,,u.circle.fill,􀀭,1F164
,indicies,1516,10002E,FALSE,,,,,,v.circle,􀀮,24CB
,human,1516,1003B8,FALSE,,,,,,face.smiling,􀎸,XXXXX
,indicies,1517,10002F,FALSE,,,,,,v.circle.fill,􀀯,1F165
,human,1517,10064C,FALSE,,,,,,face.smiling.fill,􀙌,XXXXX
,indicies,1518,100030,FALSE,,,,,,w.circle,􀀰,24CC
,human,1518,100967,FALSE,,,,,,face.dashed,􀥧,XXXXX
,indicies,1519,100031,FALSE,,,,,,w.circle.fill,􀀱,1F166
,human,1519,100A38,FALSE,,,,,,face.dashed.fill,􀨸,XXXXX
,indicies,1520,100032,FALSE,,,,,,x.circle,􀀲,24CD
,indicies,1521,100033,FALSE,,,,,,x.circle.fill,􀀳,1F167
,indicies,1522,100034,FALSE,,,,,,y.circle,􀀴,24CE
,indicies,1523,100035,FALSE,,,,,,y.circle.fill,􀀵,1F168
,indicies,1524,100036,FALSE,,,,,,z.circle,􀀶,24CF
,indicies,1525,100037,FALSE,,,,,,z.circle.fill,􀀷,1F169
,"indicies, commerce",1526,100597,FALSE,,,,,,dollarsign.circle,􀖗,NO
,"indicies, commerce",1527,100598,FALSE,,,,,,dollarsign.circle.fill,􀖘,NO
,"indicies, commerce",1528,100599,FALSE,,,,,,centsign.circle,􀖙,NO
,objects & tools,1528,100985,FALSE,,,,,,crown,􀦅,XXXXX
,"indicies, commerce",1529,10059A,FALSE,,,,,,centsign.circle.fill,􀖚,NO
,objects & tools,1529,100986,FALSE,,,,,,crown.fill,􀦆,XXXXX
,"indicies, commerce",1530,10059B,FALSE,,,,,,yensign.circle,􀖛,NO
,"indicies, commerce",1531,10059C,FALSE,,,,,,yensign.circle.fill,􀖜,NO
,"indicies, commerce",1532,10059D,FALSE,,,,,,sterlingsign.circle,􀖝,NO
,objects & tools,1532,100988,FALSE,,,,,,comb,􀦈,XXXXX
,"indicies, commerce",1533,10059E,FALSE,,,,,,sterlingsign.circle.fill,􀖞,NO
,objects & tools,1533,100989,FALSE,,,,,,comb.fill,􀦉,XXXXX
,"indicies, commerce",1534,10059F,FALSE,,,,,,francsign.circle,􀖟,NO
,"indicies, commerce",1535,1005A0,FALSE,,,,,,francsign.circle.fill,􀖠,NO
,"indicies, commerce",1536,1005A1,FALSE,,,,,,florinsign.circle,􀖡,NO
,"indicies, commerce",1537,1005A2,FALSE,,,,,,florinsign.circle.fill,􀖢,NO
,"indicies, commerce",1538,1005A3,FALSE,,,,,,turkishlirasign.circle,􀖣,NO
,"indicies, commerce",1539,1005A4,FALSE,,,,,,turkishlirasign.circle.fill,􀖤,NO
,"indicies, commerce",1540,1005A5,FALSE,,,,,,rublesign.circle,􀖥,NO
,"indicies, commerce",1541,1005A6,FALSE,,,,,,rublesign.circle.fill,􀖦,NO
,"indicies, commerce",1542,1005A7,FALSE,,,,,,eurosign.circle,􀖧,NO
,,1542,100944,FALSE,,,,,,plus.viewfinder,􀥄,XXXXX
,"indicies, commerce",1543,1005A8,FALSE,,,,,,eurosign.circle.fill,􀖨,NO
,"indicies, commerce",1544,1005A9,FALSE,,,,,,dongsign.circle,􀖩,NO
,"indicies, commerce",1545,1005AA,FALSE,,,,,,dongsign.circle.fill,􀖪,NO
,"indicies, commerce",1546,1005AB,FALSE,,,,,,indianrupeesign.circle,􀖫,NO
,,1546,100862,FALSE,,,,,,doc.text.fill.viewfinder,􀡢,XXXXX
,"indicies, commerce",1547,1005AC,FALSE,,,,,,indianrupeesign.circle.fill,􀖬,NO
,,1547,100B83,FALSE,,,,,,location.viewfinder,􀮃,XXXXX
,"indicies, commerce",1548,1005AD,FALSE,,,,,,tengesign.circle,􀖭,NO
,,1548,100B84,FALSE,,,,,,location.fill.viewfinder,􀮄,XXXXX
,"indicies, commerce",1549,1005AE,FALSE,,,,,,tengesign.circle.fill,􀖮,NO
,"indicies, commerce",1550,1005AF,FALSE,,,,,,pesetasign.circle,􀖯,NO
,,1550,100933,FALSE,,,,,,rectangle.inset.fill,􀤳,XXXXX
,"indicies, commerce",1551,1005B0,FALSE,,,,,,pesetasign.circle.fill,􀖰,NO
,,1551,100934,FALSE,,,,,,rectangle.lefthalf.inset.fill,􀤴,XXXXX
,"indicies, commerce",1552,1005B1,FALSE,,,,,,pesosign.circle,􀖱,NO
,,1552,100935,FALSE,,,,,,rectangle.righthalf.inset.fill,􀤵,XXXXX
,"indicies, commerce",1553,1005B2,FALSE,,,,,,pesosign.circle.fill,􀖲,NO
,,1553,100A28,FALSE,,,,,,rectangle.bottomthird.inset.fill,􀨨,XXXXX
,"indicies, commerce",1554,1005B3,FALSE,,,,,,kipsign.circle,􀖳,NO
,,1554,100A31,FALSE,,,,,,rectangle.leftthird.inset.fill,􀨱,XXXXX
,"indicies, commerce",1555,1005B4,FALSE,,,,,,kipsign.circle.fill,􀖴,NO
,,1555,100A29,FALSE,,,,,,rectangle.rightthird.inset.fill,􀨩,XXXXX
,"indicies, commerce",1556,1005B5,FALSE,,,,,,wonsign.circle,􀖵,NO
,,1556,10095D,FALSE,,,,,,rectangle.center.inset.fill,􀥝,XXXXX
,"indicies, commerce",1557,1005B6,FALSE,,,,,,wonsign.circle.fill,􀖶,NO
,,1557,100B73,FALSE,,,,,,rectangle.inset.topleft.fill,􀭳,XXXXX
,"indicies, commerce",1558,1005B7,FALSE,,,,,,lirasign.circle,􀖷,NO
,,1558,100B74,FALSE,,,,,,rectangle.inset.topright.fill,􀭴,XXXXX
,"indicies, commerce",1559,1005B8,FALSE,,,,,,lirasign.circle.fill,􀖸,NO
,,1559,100B75,FALSE,,,,,,rectangle.inset.bottomleft.fill,􀭵,XXXXX
,"indicies, commerce",1560,1005B9,FALSE,,,,,,australsign.circle,􀖹,NO
,,1560,100B76,FALSE,,,,,,rectangle.inset.bottomright.fill,􀭶,XXXXX
,"indicies, commerce",1561,1005BA,FALSE,,,,,,australsign.circle.fill,􀖺,NO
,,1561,10095E,FALSE,,,,,,rectangle.lefthalf.inset.fill.arrow.left,􀥞,XXXXX
,"indicies, commerce",1562,1005BB,FALSE,,,,,,hryvniasign.circle,􀖻,NO
,,1562,10095F,FALSE,,,,,,rectangle.righthalf.inset.fill.arrow.right,􀥟,XXXXX
,"indicies, commerce",1563,1005BC,FALSE,,,,,,hryvniasign.circle.fill,􀖼,NO
,,1563,100936,FALSE,,,,,,rectangle.lefthalf.fill,􀤶,XXXXX
,"indicies, commerce",1564,1005BD,FALSE,,,,,,nairasign.circle,􀖽,NO
,,1564,100937,FALSE,,,,,,rectangle.righthalf.fill,􀤷,XXXXX
,"indicies, commerce",1565,1005BE,FALSE,,,,,,nairasign.circle.fill,􀖾,NO
,"indicies, commerce",1566,1005BF,FALSE,,,,,,guaranisign.circle,􀖿,NO
,"indicies, commerce",1567,1005C0,FALSE,,,,,,guaranisign.circle.fill,􀗀,NO
,human,1567,100AA8,FALSE,,,,,,arrow.up.and.person.rectangle.portrait,􀪨,XXXXX
,"indicies, commerce",1568,1005C1,FALSE,,,,,,coloncurrencysign.circle,􀗁,NO
,human,1568,100AA9,FALSE,,,,,,arrow.up.and.person.rectangle.turn.right,􀪩,XXXXX
,"indicies, commerce",1569,1005C2,FALSE,,,,,,coloncurrencysign.circle.fill,􀗂,NO
,human,1569,100AAA,FALSE,,,,,,arrow.up.and.person.rectangle.turn.left,􀪪,XXXXX
,"indicies, commerce",1570,1005C3,FALSE,,,,,,cedisign.circle,􀗃,NO
,"indicies, commerce",1571,1005C4,FALSE,,,,,,cedisign.circle.fill,􀗄,NO
,"indicies, commerce",1572,1005C5,FALSE,,,,,,cruzeirosign.circle,􀗅,NO
,,1572,100AAB,FALSE,,,,,,checkerboard.rectangle,􀪫,XXXXX
,"indicies, commerce",1573,1005C6,FALSE,,,,,,cruzeirosign.circle.fill,􀗆,NO
,,1573,1007B2,FALSE,,,,,,camera.metering.center.weighted.average,􀞲,XXXXX
,"indicies, commerce",1574,1005C7,FALSE,,,,,,tugriksign.circle,􀗇,NO
,,1574,1008AA,FALSE,,,,,,camera.metering.center.weighted,􀢪,XXXXX
,"indicies, commerce",1575,1005C8,FALSE,,,,,,tugriksign.circle.fill,􀗈,NO
,,1575,1008AB,FALSE,,,,,,camera.metering.matrix,􀢫,XXXXX
,"indicies, commerce",1576,1005C9,FALSE,,,,,,millsign.circle,􀗉,NO
,,1576,1008AC,FALSE,,,,,,camera.metering.multispot,􀢬,XXXXX
,"indicies, commerce",1577,1005CA,FALSE,,,,,,millsign.circle.fill,􀗊,NO
